wavelength (nm),intensity (%)
660.4037595902383,0.17633006535947746
659.8161259343622,0.17519607843137283
659.2284922784861,0.17554575163398692
658.6408586226099,0.17548366013071903
658.0532249667339,0.17747058823529405
657.4655913108577,0.1765
656.8779576549816,0.17579411764705874
656.2903239991055,0.17571568627450987
655.7026903432294,0.17486601307189564
655.1150566873532,0.1739248366013071
654.5274230314772,0.172745098039216
653.939789375601,0.17279084967320263
653.3521557197248,0.17150653594771234
652.7645220638487,0.171669934640523
652.1768884079726,0.17213398692810444
651.5892547520965,0.1717973856209145
651.0016210962203,0.17168300653594723
650.4139874403443,0.17130065359477076
649.8263537844681,0.17118300653594715
649.238720128592,0.17039542483660083
648.6510864727159,0.16999346405228713
648.0634528168398,0.16968627450980336
647.4758191609636,0.16912091503267918
646.8881855050874,0.16896078431372497
646.3005518492114,0.16883006535947662
645.7129181933352,0.16715686274509747
645.1252845374592,0.16634640522875777
644.537650881583,0.16630392156862706
643.9500172257069,0.16626470588235245
643.3623835698307,0.16650653594771198
642.7747499139547,0.16595751633986888
642.1871162580785,0.16589542483660083
641.5994826022024,0.16585620915032626
641.0118489463263,0.16551307189542436
640.4242152904501,0.16553267973856162
639.836581634574,0.16561111111111063
639.2489479786979,0.16516993464052293
638.6613143228218,0.16400653594771222
638.0736806669456,0.16359150326797395
637.4860470110696,0.16420588235294092
636.8984133551934,0.16456862745098036
636.3107796993173,0.16462418300653592
635.7231460434411,0.16462091503267973
635.1355123875651,0.16487581699346399
634.5478787316889,0.1649117647058823
633.9602450758127,0.1649738562091503
633.3726114199367,0.16493790849673196
632.7849777640606,0.16521241830065353
632.1973441081844,0.16537581699346396
631.6097104523083,0.16533006535947706
631.0220767964322,0.1637254901960784
630.434443140556,0.162735294117647
629.84680948468,0.16271568627450977
629.2591758288038,0.1627320261437908
628.6715421729277,0.1630882352941176
628.0839085170516,0.16307189542483655
627.4962748611754,0.16339215686274505
626.9086412052993,0.1634215686274509
626.3210075494231,0.16340196078431365
625.7333738935471,0.16338888888888883
625.1457402376709,0.1634084967320261
624.5581065817948,0.1627908496732025
623.9704729259187,0.16241830065359478
623.3828392700426,0.16278104575163393
622.7952056141664,0.16301960784313688
622.2075719582904,0.1633104575163395
621.6199383024142,0.1634509803921565
621.032304646538,0.16380392156862705
620.444670990662,0.16436274509803878
619.8570373347858,0.1644379084967316
619.2694036789097,0.16471241830065317
618.6817700230336,0.1647973856209146
618.0941363671575,0.16503921568627408
617.5065027112813,0.16514052287581651
616.9188690554053,0.16507843137254857
616.3312353995291,0.16486274509803872
615.743601743653,0.16604901960784255
615.1559680877768,0.16609477124182956
614.5683344319007,0.1667516339869276
613.9807007760246,0.16779411764705818
613.3930671201485,0.16804901960784258
612.8054334642724,0.16894771241830003
612.2177998083962,0.1696143790849667
611.6301661525201,0.17097058823529343
611.042532496644,0.17173856209150257
610.4548988407679,0.17202941176470515
609.8672651848917,0.1724673202614372
609.2796315290157,0.17331699346405177
608.6919978731395,0.1758562091503259
608.1043642172634,0.17703594771241807
607.5167305613872,0.176643790849673
606.9290969055111,0.17647385620915007
606.341463249635,0.17615359477124157
605.7538295937588,0.17590196078431344
605.1661959378828,0.1753888888888886
604.5785622820066,0.17495098039215654
603.9909286261305,0.17465359477124157
603.4032949702544,0.17429084967320227
602.8156613143783,0.1740424836601304
602.2280276585021,0.17387908496731994
601.640394002626,0.1728627450980389
601.0527603467499,0.1742647058823526
600.4651266908737,0.1741797385620912
599.8774930349977,0.17420261437908466
599.2898593791215,0.17428104575163367
598.7022257232454,0.17415686274509773
598.1145920673692,0.1741470588235291
597.5269584114932,0.17421568627450948
596.939324755617,0.17412418300653562
596.351691099741,0.1741013071895422
595.7640574438648,0.174176470588235
595.1764237879886,0.17397385620915018
594.5887901321125,0.17298692810457522
594.0011564762365,0.17263725490196105
593.4135228203603,0.17333986928104514
592.8258891644841,0.17364052287581644
592.2382555086081,0.17383660130718903
591.6506218527319,0.1748496732026139
591.0629881968558,0.17621241830065312
590.4753545409797,0.17640196078431328
589.8877208851036,0.17748366013071856
589.3000872292274,0.17768627450980348
588.7124535733514,0.1789509803921565
588.1248199174752,0.1798529411764703
587.5371862615991,0.1798267973856206
586.9495526057229,0.17932352941176435
586.3619189498468,0.1808529411764703
585.7742852939707,0.18080392156862712
585.1866516380945,0.18087254901960753
584.5990179822185,0.1813202614379082
584.0113843263423,0.1812745098039213
583.4237506704662,0.18187908496732
582.8361170145901,0.18196078431372523
582.2484833587139,0.1823235294117644
581.6608497028378,0.18288235294117622
581.0732160469618,0.18296078431372526
580.4855823910856,0.18318627450980401
579.8979487352094,0.18186601307189534
579.3103150793333,0.18356535947712427
578.7226814234572,0.18463071895424857
578.1350477675811,0.1847287581699348
577.5474141117049,0.18480392156862763
576.9597804558289,0.18541503267973872
576.3721467999527,0.18553921568627468
575.7845131440765,0.1856699346405231
575.1968794882005,0.18628758169934664
574.6092458323244,0.18625163398692832
574.0216121764482,0.18640849673202636
573.433978520572,0.187042483660131
572.846344864696,0.18699346405228784
572.2587112088198,0.18625163398692832
571.6710775529438,0.18765686274509832
571.0834438970676,0.18765032679738594
570.4958102411915,0.1879052287581702
569.9081765853153,0.18843790849673236
569.3205429294392,0.18847058823529445
568.7329092735631,0.18901307189542513
568.145275617687,0.1892026143790853
567.5576419618109,0.1896274509803925
566.9700083059347,0.19012418300653633
566.3823746500586,0.19022875816993504
565.7947409941825,0.19025490196078443
565.2071073383064,0.18906209150326805
564.6194736824302,0.18888235294117658
564.0318400265542,0.1894640522875817
563.444206370678,0.18967973856209153
562.8565727148018,0.19004248366013077
562.2689390589258,0.19069607843137262
561.6813054030497,0.19170915032679745
561.0936717471735,0.19182026143790867
560.5060380912973,0.19258823529411778
559.9184044354213,0.19279084967320276
559.3307707795451,0.193777777777778
558.743137123669,0.19448366013071924
558.1555034677929,0.1944738562091506
557.5678698119168,0.19415359477124203
556.9802361560406,0.19544444444444473
556.3926025001645,0.19541176470588262
555.8049688442884,0.19555882352941203
555.2173351884123,0.19633006535947742
554.6297015325362,0.19632026143790882
554.04206787666,0.19711437908496765
553.4544342207839,0.19738235294117681
552.8668005649077,0.19802941176470623
552.2791669090317,0.1987875816993468
551.6915332531555,0.19894117647058865
551.1038995972795,0.19906535947712461
550.5162659414033,0.19842810457516408
549.9286322855271,0.19944117647058868
549.340998629651,0.20032026143790901
548.753364973775,0.20044117647058887
548.1657313178988,0.20055882352941234
547.5780976620226,0.20201633986928175
546.9904640061466,0.2033562091503275
546.4028303502704,0.20362745098039284
545.8151966943943,0.20521568627451067
545.2275630385182,0.20545098039215778
544.6399293826421,0.20650000000000077
544.0522957267659,0.20795098039215779
543.4646620708899,0.20789542483660223
542.8770284150137,0.2077026143790858
542.2893947591376,0.20915686274509893
541.7017611032614,0.20906862745098126
541.1141274473853,0.20931045751634073
540.5264937915092,0.21025490196078522
539.938860135633,0.21037908496732124
539.351226479757,0.2119346405228768
538.7635928238808,0.21226143790849777
538.1759591680047,0.21315359477124288
537.5883255121286,0.21478758169934747
537.0006918562524,0.21519281045751748
536.4130582003763,0.21579411764705972
535.8254245445003,0.21563398692810568
535.2377908886241,0.21694771241830213
534.6501572327479,0.21831045751634126
534.0625235768719,0.21883333333333502
533.4748899209958,0.21921895424836765
532.8872562651196,0.22029411764706064
532.2996226092434,0.22213725490196262
531.7119889533674,0.22283006535947897
531.1243552974912,0.2241895424836614
530.536721641615,0.2245163398692822
529.949087985739,0.22635620915032864
529.3614543298629,0.22767647058823692
528.7738206739867,0.2276666666666683
528.1861870181106,0.2275751633986946
527.5985533622345,0.22854575163398874
527.0109197063583,0.22858169934640704
526.4232860504823,0.22955882352941304
525.8356523946061,0.2315261437908512
525.24801873873,0.23171895424836755
524.6603850828538,0.23312745098039375
524.0727514269778,0.23399019607843288
523.4851177711016,0.23508823529411899
522.8974841152256,0.23657843137255039
522.3098504593494,0.23686274509804042
521.7222168034732,0.23748366013072036
521.1345831475971,0.23711111111111238
520.546949491721,0.23736601307189684
519.9593158358449,0.23836928104575275
519.3716821799687,0.23884313725490314
518.7840485240927,0.23968300653594896
518.1964148682165,0.24120261437908605
517.6087812123403,0.2428202614379097
517.0211475564643,0.24371241830065496
516.4335139005882,0.24530065359477263
515.845880244712,0.24593464052287725
515.2582465888358,0.2474673202614396
514.6706129329598,0.2485522875817007
514.0829792770837,0.2485686274509818
513.4953456212075,0.24957189542483812
512.9077119653314,0.2510032679738579
512.3200783094553,0.2518333333333351
511.73244465357914,0.2526045751634002
511.144810997703,0.2544281045751647
510.5571773418269,0.2551764705882366
509.9695436859508,0.25726797385621075
509.38191003007466,0.2598725490196091
508.7942763741985,0.26362418300653756
508.2066427183224,0.26666013071895567
507.61900906244625,0.2675098039215701
507.0313754065702,0.2681274509803932
506.443741750694,0.26611111111111235
505.85610809481796,0.25861111111111235
505.2684744389418,0.2593496732026157
504.6808407830657,0.2672516339869295
504.09320712718954,0.31321895424836727
503.5055734713134,0.3631699346405215
502.9179398154373,0.40833660130718635
502.3303061595612,0.45430392156862487
501.74267250368507,0.4964281045751602
501.1550388478089,0.5352810457516308
500.56740519193283,0.5693464052287555
499.97977153605666,0.5964836601307166
499.39213788018054,0.6075915032679706
498.8045042243044,0.6038692810457488
498.2168705684283,0.5930032679738535
497.6292369125522,0.5743333333333299
497.04160325667607,0.5522320261437874
496.45396960079995,0.5285718954248343
495.86633594492383,0.48968627450980073
495.2787022890477,0.4416503267973828
494.6910686331716,0.38085294117646834
494.1034349772955,0.3224150326797396
493.5158013214193,0.2769084967320278
492.92816766554324,0.26456862745098186
492.34053400966707,0.26973856209150493
491.75290035379095,0.2767941176470594
491.16526669791483,0.27689542483660184
490.5776330420387,0.2761666666666683
489.9899993861626,0.2741666666666686
489.4023657302864,0.2724183006535966
488.81473207441036,0.27020915032679915
488.2270984185342,0.2685065359477143
487.6394647626581,0.26660784313725666
487.05183110678195,0.2653496732026167
486.4641974509059,0.2648921568627474
485.8765637950297,0.26387254901960977
485.28893013915365,0.26373856209150504
484.7012964832775,0.2633954248366031
484.11366282740136,0.26191176470588423
483.52602917152524,0.26132352941176656
482.9383955156491,0.26128104575163585
482.350761859773,0.2605000000000019
481.7631282038968,0.26090196078431555
481.17549454802077,0.26017647058823706
480.5878608921446,0.2593202614379104
480.0002272362685,0.2589052287581718
479.41259358039235,0.2586993464052307
478.82495992451624,0.2579509803921587
478.2373262686401,0.2579901960784332
477.649692612764,0.2580490196078451
477.0620589568879,0.2567026143790859
476.47442530101176,0.25583333333333436
475.88679164513565,0.25582026143791015
475.2991579892595,0.2550098039215703
474.7115243333834,0.2549771241830083
474.12389067750723,0.25431699346405395
473.5362570216312,0.253973856209152
472.948623365755,0.25304248366013243
472.3609897098789,0.25238235294117817
471.77335605400276,0.2520392156862762
471.18572239812664,0.2511699346405246
470.5980887422505,0.25071241830065527
470.01045508637435,0.2506405228758187
469.4228214304983,0.2493366013071913
468.8351877746221,0.2493366013071912
468.24755411874605,0.24930065359477294
467.6599204628699,0.24905228758170103
467.0722868069938,0.24911437908496908
466.48465315111764,0.2486797385620932
465.8970194952416,0.24855555555555722
465.3093858393654,0.24853921568627615
464.72175218348934,0.24849346405228925
464.13411852761317,0.24843790849673367
463.54648487173705,0.24844771241830227
462.95885121586093,0.2480784313725501
462.37121755998476,0.24734313725490342
461.7835839041087,0.2478496732026158
461.1959502482325,0.24841830065359613
460.6083165923564,0.24767973856209294
460.0206829364803,0.24655882352941297
459.43304928060417,0.24554248366013223
458.84541562472805,0.24525163398692948
458.25778196885193,0.2460392156862757
457.6701483129758,0.24743137254902087
457.0825146570997,0.24843464052287687
456.4948810012236,0.2477712418300668
455.90724734534746,0.24693790849673342
455.31961368947134,0.24492810457516495
454.7319800335952,0.24345424836601448
454.1443463777191,0.2464607843137271
453.556712721843,0.2619150326797402
452.9690790659668,0.28535294117647236
452.3814454100907,0.31440522875817145
451.7938117542146,0.34616666666666673
451.20617809833846,0.37471241830065155
450.61854444246234,0.40147712418300374
450.0309107865862,0.41171895424836313
449.4432771307101,0.41738562091503
448.855643474834,0.4160130718954221
448.26800981895786,0.4222058823529397
447.6803761630817,0.42803594771241615
447.09274250720557,0.4273888888888869
446.50510885132945,0.41650326797385406
445.91747519545333,0.3998562091503237
445.3298415395772,0.3735032679738543
444.7422078837011,0.33812418300653646
444.154574227825,0.3011633986928121
443.56694057194886,0.2742320261437922
442.9793069160727,0.2562287581699361
442.39167326019657,0.25052614379085114
441.80403960432045,0.25316666666666804
441.21640594844433,0.25668954248366155
440.6287722925682,0.2601666666666681
440.0411386366921,0.26035294117647195
439.453504980816,0.2595424836601322
438.86587132493986,0.25965359477124356
438.27823766906374,0.25995424836601466
437.6906040131876,0.2614803921568644
437.1029703573115,0.26138562091503414
436.5153367014354,0.26199019607843266
435.92770304555927,0.2620522875817009
435.34006938968315,0.2626764705882371
434.75243573380703,0.262931372549021
434.1648020779309,0.2630098039215703
433.5771684220548,0.26357516339869413
432.9895347661786,0.2626143790849687
432.4019011103025,0.26133660130719094
431.8142674544264,0.26049673202614526
431.22663379855027,0.2601732026143808
430.63900014267415,0.27035294117647224
430.05136648679803,0.28896078431372685
429.4637328309219,0.31161111111111306
428.8760991750458,0.33776470588235336
428.2884655191696,0.3601633986928093
427.7008318632935,0.3770816993464032
427.1131982074174,0.38334967320261204
426.52556455154127,0.3887843137254877
425.93793089566515,0.3942450980392128
425.35029723978903,0.3994052287581668
424.7626635839129,0.40436928104574865
424.1750299280368,0.4101862745098007
423.5873962721606,0.414104575163396
422.9997626162845,0.41736274509803634
422.4121289604084,0.40785947712418
421.82449530453226,0.39460784313725183
421.23686164865615,0.37593464052287384
420.64922799278,0.3524183006535945
420.0615943369039,0.33276470588235374
419.4739606810278,0.3253594771241841
418.8863270251517,0.3308562091503278
418.29869336927555,0.3420816993464052
417.71105971339944,0.36923529411764583
417.1234260575233,0.39097385620914793
416.5357924016472,0.4110751633986898
415.9481587457711,0.4341307189542453
415.36052508989496,0.4487320261437878
414.77289143401885,0.45361437908496455
414.1852577781427,0.4566797385620884
413.59762412226655,0.4592614379084938
413.00999046639043,0.4600751633986897
412.4223568105143,0.465879084967317
411.8347231546382,0.47392483660130413
411.2470894987621,0.4851633986928073
410.65945584288596,0.49790196078431065
410.07182218700984,0.5085163398692785
409.4841885311337,0.5152124183006508
408.89655487525755,0.5171176470588208
408.30892121938143,0.516467320261435
407.7212875635053,0.4933235294117621
407.1336539076292,0.47467647058823237
406.5460202517531,0.4577908496731996
405.95838659587696,0.4553006535947684
405.37075294000084,0.45654575163398403
404.7831192841247,0.46183333333332993
404.1954856282486,0.47525163398692544
403.60785197237243,0.48930392156862457
403.0202183164963,0.5029052287581673
402.4325846606202,0.5105751633986906
401.8449510047441,0.5147777777777754
401.25731734886796,0.5073986928104549
400.66968369299184,0.4916993464052267
400.0820500371157,0.4718235294117624
399.4944163812396,0.4599084967320236
398.9067827253635,0.45585947712418035
398.31914906948737,0.4626830065359457
397.73151541361125,0.4739869281045727
397.14388175773513,0.4830980392156842
396.556248101859,0.486068627450978
395.9686144459829,0.48044771241829826
395.3809807901068,0.471486928104573
394.79334713423066,0.4652287581699323
394.2057134783545,0.46254901960784134
393.61807982247836,0.4633823529411736
393.03044616660225,0.4583986928104546
392.4428125107261,0.45423856209150115
391.85517885485,0.44976797385620676
391.2675451989739,0.44475163398692574
390.6799115430978,0.4363529411764684
390.09227788722166,0.42451633986927867
389.50464423134554,0.41639869281045466
388.91701057546936,0.40714379084967167
388.32937691959324,0.39137254901960544
387.7417432637171,0.381705882352939
387.154109607841,0.37362091503267847
386.5664759519649,0.36403921568627373
385.97884229608877,0.3545326797385618
385.39120864021265,0.34607516339869315
384.80357498433654,0.33866666666666717
384.21594132846036,0.3334444444444457
383.62830767258424,0.3280032679738577
383.0406740167081,0.32456209150326965
382.453040360832,0.3220065359477139
381.8654067049559,0.3195915032679754
381.27777304907977,0.3193954248366026
380.69013939320365,0.32084313725490304
380.10250573732753,0.3208921568627461
379.5148720814514,0.32123856209150514
378.9272384255753,0.3230653594771258
378.3396047696992,0.3224869281045768
377.75197111382306,0.3235718954248381
377.16433745794694,0.32370915032679815
376.5767038020708,0.3235555555555576
375.9890701461947,0.3241568627450998
375.4014364903186,0.32365032679738726
374.81380283444247,0.32428758169934807
374.2261691785663,0.32310130718954366
373.6385355226902,0.32278758169934807
373.05090186681406,0.3240555555555575
372.46326821093794,0.3245718954248379
371.8756345550618,0.32468300653594895
371.2880008991857,0.3261078431372561
370.7003672433096,0.328232026143792
370.11273358743347,0.3285653594771253
369.5250999315573,0.3303954248366023
368.9374662756812,0.33063398692810564
368.34983261980506,0.3327843137254912
367.76219896392894,0.33434967320261527
367.1745653080528,0.3344967320261447
366.5869316521767,0.3336764705882362
365.9992979963006,0.33541503267973943
365.41166434042447,0.33547058823529496
364.8240306845483,0.33682026143790933
364.2363970286722,0.3382712418300661
363.64876337279605,0.3385000000000007
363.06112971691994,0.34117647058823597
362.4734960610438,0.34258496732026206
361.8858624051677,0.34517973856209194
361.2982287492916,0.3478137254901965
360.71059509341546,0.34798366013071935
360.12296143753935,0.3493496732026148
